Motility,Gram staining,Aerophilicity,Extreme environment tolerance,Biofilm formation,Animal pathogenicity,Biosafety level,Health association,Host association,Plant pathogenicity,Spore formation,Hemolysis,Cell shape,Member of WA subset,sample
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014649955.1_ASM1464995v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036541015.1_ASM3654101v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001514035.1_ASM151403v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_002078235.1_ASM207823v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,NA,FALSE,NA,bacillus,TRUE,GCF_008693645.1_ASM869364v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,NA,FALSE,NA,bacillus,TRUE,GCF_003429605.1_ASM342960v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,NA,FALSE,NA,bacillus,TRUE,GCF_004801125.1_ASM480112v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,NA,TRUE,NA,tail,TRUE,GCA_014650595.1_ASM1465059v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_002082585.1_ASM208258v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036226945.1_ASM3622694v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650855.1_ASM1465085v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036345975.1_ASM3634597v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014651075.1_ASM1465107v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014651095.1_ASM1465109v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001542625.1_ASM154262v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650875.1_ASM1465087v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036069355.1_ASM3606935v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014649135.1_ASM1464913v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650895.1_ASM1465089v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650915.1_ASM1465091v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_003112535.1_ASM311253v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001008345.1_ASM100834v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_008704795.1_ASM870479v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,TRUE,TRUE,NA,tail,TRUE,GCF_001419765.1_ASM141976v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_002155905.1_ASM215590v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014701095.1_ASM1470109v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036035005.1_ASM3603500v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_030436185.1_ASM3043618v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCF_036866135.1_ASM3686613v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002209565.1_ASM220956v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001112925.1_8016_2_91_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014203215.1_ASM1420321v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_900091595.1_IMG-taxon_2622736584_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014197435.1_ASM1419743v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,TRUE,FALSE,biosafety level 2,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_019047785.1_ASM1904778v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCA_031981525.1_ASM3198152v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,TRUE,FALSE,NA,bacillus,TRUE,GCF_003846135.1_ASM384613v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_004363725.1_ASM436372v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001274805.1_ASM127480v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_000091465.1_ASM9146v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_030268005.1_ASM3026800v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_018588945.1_ASM1858894v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_028751685.1_ASM2875168v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_006716345.1_ASM671634v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_000956465.1_ASM95646v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900465055.1_MORIYA_PRJEB24680v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_016028795.1_ASM1602879v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000824745.1_ORS3356-Illumina_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCF_024628825.1_ASM2462882v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002285715.1_ASM228571v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025821985.1_ASM2582198v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,coccus,TRUE,GCF_001922405.1_ASM192240v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,coccus,TRUE,GCA_900186985.1_50377_C01_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_004349235.1_ASM434923v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003391255.1_ASM339125v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002776695.1_ASM277669v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_014203235.1_ASM1420323v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_900119745.1_ASM90011974v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,NA,biosafety level 1,NA,TRUE,NA,FALSE,beta,coccus,TRUE,GCA_019175485.1_ASM1917548v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900220985.1_IMG-taxon_2740891889_annotated_assembly_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_000213655.1_ASM21365v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,FALSE,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,coccus,TRUE,GCF_040028385.1_K_rhizo_1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_900142345.1_IMG-taxon_2698536699_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002356315.1_ASM235631v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_003667885.1_ASM366788v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001262515.1_GCS2v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002082135.1_ASM208213v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900105535.1_IMG-taxon_2634166282_annotated_assembly_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002899895.1_ASM289989v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_032698475.1_ASM3269847v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_900090105.1_IMG-taxon_2622736513_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_022557135.1_ASM2255713v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_900101035.1_IMG-taxon_2636416169_annotated_assembly_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014203015.1_ASM1420301v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,FALSE,FALSE,NA,gamma,bacillus,TRUE,GCA_900637805.1_52592_E01_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_013364295.1_ASM1336429v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002086795.1_ASM208679v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001373515.1_PRJEB8464_assembly_1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_017874625.1_ASM1787462v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_017874595.1_ASM1787459v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,FALSE,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003671975.1_ASM367197v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,NA,FALSE,NA,bacillus,TRUE,GCA_013285305.1_ASM1328530v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002028325.1_ASM202832v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002101815.1_ASM210181v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_001677985.1_ASM167798v1_genomic.fasta
FALSE,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_016725005.1_ASM1672500v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002080435.1_ASM208043v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_003353505.1_ASM335350v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_005877035.1_ASM587703v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 3,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001951015.1_ASM195101v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,FALSE,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002736065.1_ASM273606v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000741535.1_Bifbou_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014634885.1_ASM1463488v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,NA,FALSE,gamma,bacillus,TRUE,GCF_029866525.1_ASM2986652v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_009936175.1_ASM993617v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003719195.1_ASM371919v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_000953735.1_MVIS1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,TRUE,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016127415.1_ASM1612741v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_032929295.1_ASM3292929v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_003029845.1_ASM302984v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_022493915.1_ASM2249391v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,NA,FALSE,NA,bacillus,TRUE,GCF_028596105.1_ASM2859610v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_030710225.1_ASM3071022v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_019272935.1_ASM1927293v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003026215.1_ASM302621v1_genomic.fasta
FALSE,gram stain negative,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014131755.1_ASM1413175v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_023299185.1_ASM2329918v1_genomic.fasta
FALSE,gram stain negative,anaerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_025147485.1_ASM2514748v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,beta,coccus,TRUE,GCF_002953735.1_ASM295373v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003991855.1_ASM399185v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_019931045.1_ASM1993104v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCA_963662535.1_piMetPara1.Trichococcus_flocculiformis_1.1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 2,NA,NA,TRUE,FALSE,NA,bacillus,TRUE,GCF_001586165.1_ASM158616v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_900186025.1_BXF1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001605015.1_ASM160501v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014206975.1_ASM1420697v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_946995915.1_Assembled_genome_of_Aminobacter_niigataensis_MD1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014649355.1_ASM1464935v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_015624505.1_ASM1562450v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_001518835.1_ASM151883v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_003932715.1_ASM393271v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002242685.1_ASM224268v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001652465.1_ASM165246v1_genomic.fasta
FALSE,gram stain negative,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_016584085.1_ASM1658408v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_011516765.1_ASM1151676v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCA_014217215.1_ASM1421721v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,TRUE,TRUE,NA,tail,TRUE,GCF_001485145.1_ASM148514v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_012396065.1_ASM1239606v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_015291705.1_ASM1529170v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_018582665.1_ASM1858266v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_021165935.1_ASM2116593v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_015377145.2_2T-2-5-2v4_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_002019225.1_ASM201922v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_004367745.1_ASM436774v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_021441905.1_ASM2144190v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_005671335.1_ASM567133v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCA_033969665.1_ASM3396966v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014203125.1_ASM1420312v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001037465.1_ASM103746v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_900106095.1_IMG-taxon_2636416038_annotated_assembly_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002217735.1_ASM221773v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,NA,TRUE,GCA_014137995.1_ASM1413799v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014635305.1_ASM1463530v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003015125.1_ASM301512v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036250715.1_ASM3625071v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_030719275.1_ASM3071927v1_genomic.fasta
